County,Stroke_IR
"Peach County,  Georgia",0.001122
"Pearl River County,  Mississippi",0.000813
"Pecos County,  Texas",0.000603
"Pembina County,  North Dakota",0.000761
"Pemiscot County,  Missouri",0.001118
"Pend Oreille County,  Washington",0.000834
"Pender County,  North Carolina",0.00109
"Pendleton County,  Kentucky",0.000778
"Pendleton County,  West Virginia",0.000739
"Pennington County,  Minnesota",0.000624
"Pennington County,  South Dakota",0.000553
"Penobscot County,  Maine",0.000667
"Penuelas Municipio County,  Puerto Rico",0.000584
"Peoria County,  Illinois",0.000893
"Pepin County,  Wisconsin",0.000701
"Perkins County,  Nebraska",0.000649
"Perkins County,  South Dakota",0.000552
"Perquimans County,  North Carolina",0.000806
"Perry County,  Alabama",0.001113
"Perry County,  Arkansas",0.000896
"Perry County,  Illinois",0.000747
"Perry County,  Indiana",0.000804
"Perry County,  Kentucky",0.001011
"Perry County,  Missouri",0.000757
"Perry County,  Mississippi",0.000946
"Perry County,  Ohio",0.000737
"Perry County,  Pennsylvania",0.000656
"Perry County,  Tennessee",0.000812
"Pershing County,  Nevada",0.000626
"Person County,  North Carolina",0.000725
"Petersburg City County,  Virginia",0.000975
"Petroleum County,  Montana",0.000658
"Pettis County,  Missouri",0.000775
"Phelps County,  Missouri",0.001093
"Phelps County,  Nebraska",0.000505
"Philadelphia County,  Pennsylvania",0.000835
"Phillips County,  Arkansas",0.001105
"Phillips County,  Colorado",0.000617
"Phillips County,  Kansas",0.000639
"Phillips County,  Montana",0.000654
"Piatt County,  Illinois",0.000692
"Pickaway County,  Ohio",0.000744
"Pickens County,  Alabama",0.001047
"Pickens County,  Georgia",0.000774
"Pickens County,  South Carolina",0.000815
"Pickett County,  Tennessee",0.000909
"Pierce County,  Georgia",0.00084
"Pierce County,  North Dakota",0.000678
"Pierce County,  Nebraska",0.000711
"Pierce County,  Washington",0.000755
"Pierce County,  Wisconsin",0.000613
"Pike County,  Alabama",0.001038
"Pike County,  Arkansas",0.001015
"Pike County,  Georgia",0.001119
"Pike County,  Illinois",0.000666
"Pike County,  Indiana",0.001008
"Pike County,  Kentucky",0.000765
"Pike County,  Missouri",0.000689
"Pike County,  Mississippi",0.000927
"Pike County,  Ohio",0.000794
"Pike County,  Pennsylvania",0.00058
"Pima County,  Arizona",0.000583
"Pinal County,  Arizona",0.000481
"Pine County,  Minnesota",0.000679
"Pinellas County,  Florida",0.000521
"Pipestone County,  Minnesota",0.000744
"Piscataquis County,  Maine",0.000677
"Pitkin County,  Colorado",0.00034
"Pitt County,  North Carolina",0.000953
"Pittsburg County,  Oklahoma",0.000749
"Pittsylvania County,  Virginia",0.000788
"Piute County,  Utah",0.000713
"Placer County,  California",0.000658
"Plaquemines Parish County,  Louisiana",0.000816
"Platte County,  Missouri",0.000705
"Platte County,  Nebraska",0.00067
"Platte County,  Wyoming",0.000593
"Pleasants County,  West Virginia",0.000888
"Plumas County,  California",0.000769
"Plymouth County,  Iowa",0.000498
"Plymouth County,  Massachusetts",0.000546
"Pocahontas County,  Iowa",0.0007
"Pocahontas County,  West Virginia",0.000764
"Poinsett County,  Arkansas",0.000909
"Pointe Coupee Parish County,  Louisiana",0.000946
"Polk County,  Arkansas",0.000779
"Polk County,  Florida",0.000764
"Polk County,  Georgia",0.001054
"Polk County,  Iowa",0.000627
"Polk County,  Minnesota",0.000713
"Polk County,  Missouri",0.000937
"Polk County,  North Carolina",0.000795
"Polk County,  Nebraska",0.000707
"Polk County,  Oregon",0.00075
"Polk County,  Tennessee",0.000952
"Polk County,  Texas",0.001245
"Polk County,  Wisconsin",0.000782
"Ponce Municipio County,  Puerto Rico",0.000581
"Pondera County,  Montana",0.000758
"Pontotoc County,  Mississippi",0.00122
"Pontotoc County,  Oklahoma",0.000874
"Pope County,  Arkansas",0.00077
"Pope County,  Illinois",0.000842
"Pope County,  Minnesota",0.000592
"Poquoson City County,  Virginia",0.000771
"Portage County,  Ohio",0.000679
"Portage County,  Wisconsin",0.000593
"Porter County,  Indiana",0.000644
"Portsmouth City County,  Virginia",0.000933
"Posey County,  Indiana",0.000733
"Pottawatomie County,  Kansas",0.000836
"Pottawatomie County,  Oklahoma",0.000847
"Pottawattamie County,  Iowa",0.000708
"Potter County,  Pennsylvania",0.00063
"Potter County,  South Dakota",0.000557
"Potter County,  Texas",0.00097
"Powder River County,  Montana",0.000577
"Powell County,  Kentucky",0.001268
"Powell County,  Montana",0.000704
"Power County,  Idaho",0.000806
"Poweshiek County,  Iowa",0.000701
"Powhatan County,  Virginia",0.000798
"Prairie County,  Arkansas",0.000922
"Prairie County,  Montana",0.000734
"Pratt County,  Kansas",0.000866
"Preble County,  Ohio",0.000866
"Prentiss County,  Mississippi",0.001072
"Presidio County,  Texas",0.000528
"Presque Isle County,  Michigan",0.000776
"Preston County,  West Virginia",0.000752
"Price County,  Wisconsin",0.000662
"Prince Edward County,  Virginia",0.000833
"Prince George County,  Virginia",0.000765
"Prince George's County,  Maryland",0.00075
"Prince of Wales-Outer Ketchikan County,  Alaska",0
"Prince William County,  Virginia",0.00069
"Providence County,  Rhode Island",0.000543
"Prowers County,  Colorado",0.000755
"Pueblo County,  Colorado",0.000757
"Pulaski County,  Arkansas",0.000888
"Pulaski County,  Georgia",0.00084
"Pulaski County,  Illinois",0.000798
"Pulaski County,  Indiana",0.000722
"Pulaski County,  Kentucky",0.00082
"Pulaski County,  Missouri",0.000807
"Pulaski County,  Virginia",0.000891
"Pushmataha County,  Oklahoma",0.000796
"Putnam County,  Florida",0.000706
"Putnam County,  Georgia",0.000863
"Putnam County,  Illinois",0.000763
"Putnam County,  Indiana",0.000771
"Putnam County,  Missouri",0.000779
"Putnam County,  New York",0.00049
"Putnam County,  Ohio",0.000699
"Putnam County,  Tennessee",0.000873
"Putnam County,  West Virginia",0.000859
"Quay County,  New Mexico",0.000614
"Quebradillas Municipio County,  Puerto Rico",0.00056
"Queen Anne's County,  Maryland",0.000701
"Queens County,  New York",0.000431
"Quitman County,  Georgia",0.000901
"Quitman County,  Mississippi",0.000833
"Rabun County,  Georgia",0.000811
"Racine County,  Wisconsin",0.000744
"Radford City County,  Virginia",0.000945
"Rains County,  Texas",0.001276
"Raleigh County,  West Virginia",0.000904
"Ralls County,  Missouri",0.000783
"Ramsey County,  Minnesota",0.000783
"Ramsey County,  North Dakota",0.000891
"Randall County,  Texas",0.000706
"Randolph County,  Alabama",0.000944
"Randolph County,  Arkansas",0.000882
"Randolph County,  Georgia",0.000753
"Randolph County,  Illinois",0.000816
"Randolph County,  Indiana",0.000711
"Randolph County,  Missouri",0.00082
"Randolph County,  North Carolina",0.000923
"Randolph County,  West Virginia",0.000796
"Rankin County,  Mississippi",0.000721
"Ransom County,  North Dakota",0.000585
"Rapides Parish County,  Louisiana",0.001099
"Rappahannock County,  Virginia",0.000682
"Ravalli County,  Montana",0.000621
"Rawlins County,  Kansas",0.000603
"Ray County,  Missouri",0.000765
"Reagan County,  Texas",0.001043
"Real County,  Texas",0.000693
"Red Lake County,  Minnesota",0.000687
"Red River County,  Texas",0.000992
"Red River Parish County,  Louisiana",0.000885
"Red Willow County,  Nebraska",0.000607
"Redwood County,  Minnesota",0.000626
"Reeves County,  Texas",0.000715
"Refugio County,  Texas",0.00084
"Reno County,  Kansas",0.000758
"Rensselaer County,  New York",0.000572
"Renville County,  Minnesota",0.00072
"Renville County,  North Dakota",0.000578
"Republic County,  Kansas",0.000851
"Reynolds County,  Missouri",0.000929
"Rhea County,  Tennessee",0.000953
"Rice County,  Kansas",0.000754
"Rice County,  Minnesota",0.000637
"Rich County,  Utah",0.000722
"Richardson County,  Nebraska",0.000898
"Richland County,  Illinois",0.000652
"Richland County,  Montana",0.00066
"Richland County,  North Dakota",0.000617
"Richland County,  Ohio",0.000774
"Richland County,  South Carolina",0.000834
"Richland County,  Wisconsin",0.00081
"Richland Parish County,  Louisiana",0.000761
"Richmond City County,  Virginia",0.000853
"Richmond County,  Georgia",0.000903
"Richmond County,  North Carolina",0.001061
"Richmond County,  New York",0.000353
"Richmond County,  Virginia",0.000813
"Riley County,  Kansas",0.00066
"Rincon Municipio County,  Puerto Rico",0.000397
"Ringgold County,  Iowa",0.000346
"Rio Arriba County,  New Mexico",0.000644
"Rio Blanco County,  Colorado",0.000548
"Rio Grande County,  Colorado",0.000628
"Rio Grande Municipio County,  Puerto Rico",0.000496
"Ripley County,  Indiana",0.000931
"Ripley County,  Missouri",0.000939
"Ritchie County,  West Virginia",0.000884
"Riverside County,  California",0.000681
"Roane County,  Tennessee",0.000718
"Roane County,  West Virginia",0.000863
"Roanoke City County,  Virginia",0.00088
"Roanoke County,  Virginia",0.000655
"Roberts County,  South Dakota",0.000829
"Roberts County,  Texas",0.000793
"Robertson County,  Kentucky",0.001165
"Robertson County,  Tennessee",0.001104
"Robertson County,  Texas",0.000822
"Robeson County,  North Carolina",0.000876
"Rock County,  Minnesota",0.000712
"Rock County,  Nebraska",0.00095
"Rock County,  Wisconsin",0.000739
"Rock Island County,  Illinois",0.000646
"Rockbridge County,  Virginia",0.00071
"Rockcastle County,  Kentucky",0.000722
"Rockdale County,  Georgia",0.000815
"Rockingham County,  North Carolina",0.000811
"Rockingham County,  New Hampshire",0.000531
"Rockingham County,  Virginia",0.000738
"Rockland County,  New York",0.000486
"Rockwall County,  Texas",0.000945
"Roger Mills County,  Oklahoma",0.000775
"Rogers County,  Oklahoma",0.000773
"Rolette County,  North Dakota",0.000817
"Rooks County,  Kansas",0.000626
"Roosevelt County,  Montana",0.001224
"Roosevelt County,  New Mexico",0.000664
"Roscommon County,  Michigan",0.000697
"Roseau County,  Minnesota",0.000801
"Rosebud County,  Montana",0.000713
"Ross County,  Ohio",0.0008
"Routt County,  Colorado",0.000504
"Rowan County,  Kentucky",0.001202
"Rowan County,  North Carolina",0.000956
"Runnels County,  Texas",0.000735
"Rush County,  Indiana",0.000883
"Rush County,  Kansas",0.000909
"Rusk County,  Texas",0.000779
"Rusk County,  Wisconsin",0.000678
"Russell County,  Alabama",0.000956
"Russell County,  Kansas",0.000789
"Russell County,  Kentucky",0.000858
"Russell County,  Virginia",0.000786
"Rutherford County,  North Carolina",0.001102
"Rutherford County,  Tennessee",0.000856
"Rutland County,  Vermont",0.000695
"Sabana Grande Municipio County,  Puerto Rico",0.000611
"Sabine County,  Texas",0.001037
"Sabine Parish County,  Louisiana",0.000888
"Sac County,  Iowa",0.000755
"Sacramento County,  California",0.000784
"Sagadahoc County,  Maine",0.000798
"Saginaw County,  Michigan",0.00073
"Saguache County,  Colorado",0.000631
"Salinas Municipio County,  Puerto Rico",0.000623
"San German Municipio County,  Puerto Rico",0.000512
"San Juan Municipio County,  Puerto Rico",0.000491
"Salem City County,  Virginia",0.000969
"Salem County,  New Jersey",0.000787
"San Lorenzo Municipio County,  Puerto Rico",0.000489
"Saline County,  Arkansas",0.000862
"Saline County,  Illinois",0.00084
"Saline County,  Kansas",0.000686
"Saline County,  Missouri",0.000742
"Saline County,  Nebraska",0.000647
"Salt Lake County,  Utah",0.000748
"Saluda County,  South Carolina",0.000978
"Sampson County,  North Carolina",0.001033
"San Augustine County,  Texas",0.00123
"San Benito County,  California",0.000638
"San Bernardino County,  California",0.000765
"San Diego County,  California",0.000675
"San Francisco County,  California",0.000575
"San Sebastian Municipio County,  Puerto Rico",0.000522
"San Jacinto County,  Texas",0.00073
"San Joaquin County,  California",0.000901
"San Juan County,  Colorado",0.00071
"San Juan County,  New Mexico",0.000658
"San Juan County,  Utah",0.000634
"San Juan County,  Washington",0.000748
"Santa Isabel Municipio County,  Puerto Rico",0.000598
"Toa Alta Municipio County,  Puerto Rico",0.000437
"San Luis Obispo County,  California",0.000898
"San Mateo County,  California",0.000551
"San Miguel County,  Colorado",0.000633
"San Miguel County,  New Mexico",0.00067
"San Patricio County,  Texas",0.000865
"San Saba County,  Texas",0.00081
"Toa Baja Municipio County,  Puerto Rico",0.000502
"Sanborn County,  South Dakota",0.000804
"Sanders County,  Montana",0.000794
"Sandoval County,  New Mexico",0.000651
"Sandusky County,  Ohio",0.00079
"Sangamon County,  Illinois",0.00081
"Sanilac County,  Michigan",0.000629
"Sanpete County,  Utah",0.00082
"Santa Barbara County,  California",0.000626
"Santa Clara County,  California",0.000538
"Santa Cruz County,  Arizona",0.000595
"Santa Cruz County,  California",0.00055
"Santa Fe County,  New Mexico",0.000683
"Trujillo Alto Municipio County,  Puerto Rico",0.000496
"Santa Rosa County,  Florida",0.000706
"Sarasota County,  Florida",0.000511
"Saratoga County,  New York",0.00056
"Sargent County,  North Dakota",0.000788
"Sarpy County,  Nebraska",0.00065
"Sauk County,  Wisconsin",0.00076
"Saunders County,  Nebraska",0.000668
"Sawyer County,  Wisconsin",0.000729
"Schenectady County,  New York",0.00054
"Schleicher County,  Texas",0.000849
"Schley County,  Georgia",0.000758
"Schoharie County,  New York",0.000552
"Schoolcraft County,  Michigan",0.000591
"Schuyler County,  Illinois",0.000699
"Schuyler County,  Missouri",0.000753
"Schuyler County,  New York",0.00063
"Schuylkill County,  Pennsylvania",0.000773
"Scioto County,  Ohio",0.000763
"Scotland County,  Missouri",0.000662
"Scotland County,  North Carolina",0.00103
"Scott County,  Arkansas",0.000805
"Scott County,  Iowa",0.000662
"Scott County,  Illinois",0.000628
"Scott County,  Indiana",0.000994
"Scott County,  Kansas",0.00063
"Scott County,  Kentucky",0.000784
"Scott County,  Minnesota",0.000629
"Scott County,  Missouri",0.000897
"Scott County,  Mississippi",0.000658
"Scott County,  Tennessee",0.000849
"Scott County,  Virginia",0.000759
"Scotts Bluff County,  Nebraska",0.000661
"Screven County,  Georgia",0.00094
"Scurry County,  Texas",0.000885
"Searcy County,  Arkansas",0.000774
"Sebastian County,  Arkansas",0.000815
"Sedgwick County,  Colorado",0.000601
"Sedgwick County,  Kansas",0.000784
"Seminole County,  Florida",0.000817
"Seminole County,  Georgia",0.000896
"Seminole County,  Oklahoma",0.000906
"Seneca County,  New York",0.000615
"Seneca County,  Ohio",0.000841
"Sequatchie County,  Tennessee",0.000963
"Sequoyah County,  Oklahoma",0.000759
"Sevier County,  Arkansas",0.000845
"Sevier County,  Tennessee",0.000767
"Sevier County,  Utah",0.000865
"Seward County,  Kansas",0.000862
"Seward County,  Nebraska",0.000654
"Shackelford County,  Texas",0.000714
"Shannon County,  Missouri",0.000917
"Shannon County,  South Dakota",0.000582
"Sharkey County,  Mississippi",0.001138
"Sharp County,  Arkansas",0.00072
"Shasta County,  California",0.000746
"Shawano County,  Wisconsin",0.00066
"Shawnee County,  Kansas",0.000782
"Sheboygan County,  Wisconsin",0.000663
"Shelby County,  Alabama",0.000826
"Shelby County,  Iowa",0.000765
"Shelby County,  Illinois",0.00081
"Shelby County,  Indiana",0.00078
"Shelby County,  Kentucky",0.000745
"Shelby County,  Missouri",0.000966
"Shelby County,  Ohio",0.000831
"Shelby County,  Tennessee",0.000989
"Shelby County,  Texas",0.001323
"Shenandoah County,  Virginia",0.000722
"Sherburne County,  Minnesota",0.000603
"Sheridan County,  Kansas",0.000574
"Sheridan County,  Montana",0.000868
"Sheridan County,  North Dakota",0.000637
"Sheridan County,  Nebraska",0.000703
"Sheridan County,  Wyoming",0.000752
"Sherman County,  Kansas",0.00058
"Sherman County,  Nebraska",0.000565
"Sherman County,  Oregon",0.000759
"Sherman County,  Texas",0.001023
"Shiawassee County,  Michigan",0.000727
"Shoshone County,  Idaho",0.000997
"Sibley County,  Minnesota",0.000597
"Sierra County,  California",0.000707
"Sierra County,  New Mexico",0.000596
"Silver Bow County,  Montana",0.000514
"Simpson County,  Kentucky",0.001061
"Simpson County,  Mississippi",0.000767
"Sioux County,  Iowa",0.000545
"Sioux County,  North Dakota",0.000646
"Sioux County,  Nebraska",0.000673
"Siskiyou County,  California",0.000756
"Sitka County,  Alaska",0.000988
"Skagit County,  Washington",0.000723
"Skagway-Hoonah-Angoon County,  Alaska",0
"Skamania County,  Washington",0.000741
"Slope County,  North Dakota",0.000577
"Smith County,  Kansas",0.000705
"Smith County,  Mississippi",0.000837
"Smith County,  Tennessee",0.00086
"Smith County,  Texas",0.000742
"Smyth County,  Virginia",0.00071
"Snohomish County,  Washington",0.000644
"Snyder County,  Pennsylvania",0.000633
"Socorro County,  New Mexico",0.000677
"Solano County,  California",0.000824
"Somerset County,  Maryland",0.000774
"Somerset County,  Maine",0.000692
"Somerset County,  New Jersey",0.000571
"Somerset County,  Pennsylvania",0.000716
"Somervell County,  Texas",0.000887
"Sonoma County,  California",0.000659
"Southampton County,  Virginia",0.000708
"Southeast Fairbanks County,  Alaska",0.000798
"Spalding County,  Georgia",0.000999
"Spartanburg County,  South Carolina",0.000956
"Spencer County,  Indiana",0.000692
"Spencer County,  Kentucky",0.00066
"Spink County,  South Dakota",0.000798
"Spokane County,  Washington",0.000817
"Spotsylvania County,  Virginia",0.000685
"St. Bernard Parish County,  Louisiana",0.000854
"St. Charles County,  Missouri",0.000628
"St. Charles Parish County,  Louisiana",0.000749
"St. Clair County,  Alabama",0.001048
"St. Clair County,  Illinois",0.000768
"St. Clair County,  Michigan",0.000655
"St. Clair County,  Missouri",0.000928
"St. Croix County,  Wisconsin",0.000652
"St. Francis County,  Arkansas",0.001024
"St. Francois County,  Missouri",0.000808
"St. Helena Parish County,  Louisiana",0.000892
"St. James Parish County,  Louisiana",0.000994
"St. John the Baptist Parish County,  Louisiana",0.001089
"St. Johns County,  Florida",0.000637
"St. Joseph County,  Indiana",0.000811
"St. Joseph County,  Michigan",0.000781
"St. Landry Parish County,  Louisiana",0.00099
"St. Lawrence County,  New York",0.000618
"St. Louis City County,  Missouri",0.000893
"St. Louis County,  Minnesota",0.000695
"St. Louis County,  Missouri",0.000748
"St. Lucie County,  Florida",0.000666
"St. Martin Parish County,  Louisiana",0.000959
"St. Mary Parish County,  Louisiana",0.000937
"St. Mary's County,  Maryland",0.000622
"St. Tammany Parish County,  Louisiana",0.000718
"Stafford County,  Kansas",0.000723
"Stafford County,  Virginia",0.000689
"Stanislaus County,  California",0.000803
"Stanley County,  South Dakota",0.000599
"Stanly County,  North Carolina",0.000914
"Stanton County,  Kansas",0.000624
"Stanton County,  Nebraska",0.00061
"Stark County,  Illinois",0.000807
"Stark County,  North Dakota",0.000615
"Stark County,  Ohio",0.000693
"Starke County,  Indiana",0.000735
"Starr County,  Texas",0.000538
"Staunton City County,  Virginia",0.001001
"Ste. Genevieve County,  Missouri",0.000814
"Stearns County,  Minnesota",0.000584
"Steele County,  Minnesota",0.00064
"Steele County,  North Dakota",0.000583
"Stephens County,  Georgia",0.001132
"Stephens County,  Oklahoma",0.000961
"Stephens County,  Texas",0.000901
"Stephenson County,  Illinois",0.000726
"Sterling County,  Texas",0.000648
"Steuben County,  Indiana",0.000745
"Steuben County,  New York",0.000619
"Stevens County,  Kansas",0.000666
"Stevens County,  Minnesota",0.000663
"Stevens County,  Washington",0.00082
"Stewart County,  Georgia",0.001071
"Stewart County,  Tennessee",0.000914
"Stillwater County,  Montana",0.000694
"Stoddard County,  Missouri",0.00096
"Stokes County,  North Carolina",0.000943
"Stone County,  Arkansas",0.000739
"Stone County,  Missouri",0.000849
"Stone County,  Mississippi",0.000933
"Stonewall County,  Texas",0.000679
"Storey County,  Nevada",0.000617
"Story County,  Iowa",0.000646
"Strafford County,  New Hampshire",0.000547
"Stutsman County,  North Dakota",0.000691
"Sublette County,  Wyoming",0.000595
"Suffolk City County,  Virginia",0.000813
"Suffolk County,  Massachusetts",0.000506
"Suffolk County,  New York",0.000489
"Sullivan County,  Indiana",0.000797
"Sullivan County,  Missouri",0.000785
"Sullivan County,  New Hampshire",0.000529
"Sullivan County,  New York",0.00057
"Sullivan County,  Pennsylvania",0.000641
"Sullivan County,  Tennessee",0.000781
"Sully County,  South Dakota",0.000665
"Summers County,  West Virginia",0.000957
"Summit County,  Colorado",0.000247
"Summit County,  Ohio",0.00073
"Summit County,  Utah",0.000736
"Sumner County,  Kansas",0.000813
"Sumner County,  Tennessee",0.000866
"Sumter County,  Alabama",0.001046
"Sumter County,  Florida",0.000493
"Sumter County,  Georgia",0.000833
"Sumter County,  South Carolina",0.001069
"Sunflower County,  Mississippi",0.0012
"Surry County,  North Carolina",0.000846
"Surry County,  Virginia",0.000746
"Susquehanna County,  Pennsylvania",0.000616
"Sussex County,  Delaware",0.000716
"Sussex County,  New Jersey",0.000561
"Sussex County,  Virginia",0.000881
"Sutter County,  California",0.00085
"Sutton County,  Texas",0.000592
"Suwannee County,  Florida",0.000869
"Swain County,  North Carolina",0.000756
"Sweet Grass County,  Montana",0.000709
"Sweetwater County,  Wyoming",0.00062
"Swift County,  Minnesota",0.000648
"Swisher County,  Texas",0.000888
"Switzerland County,  Indiana",0.000807
"Talbot County,  Georgia",0.000938
"Talbot County,  Maryland",0.0007
"Taliaferro County,  Georgia",0.000866
"Talladega County,  Alabama",0.000947
"Tallahatchie County,  Mississippi",0.000921
"Tallapoosa County,  Alabama",0.000892
"Tama County,  Iowa",0.000635
"Taney County,  Missouri",0.000702
"Tangipahoa Parish County,  Louisiana",0.000911
"Taos County,  New Mexico",0.000619
"Tarrant County,  Texas",0.000893
"Tate County,  Mississippi",0.000637
"Tattnall County,  Georgia",0.001136
"Taylor County,  Florida",0.000928
"Taylor County,  Georgia",0.0009
"Taylor County,  Iowa",0.00055
"Taylor County,  Kentucky",0.000878
"Taylor County,  Texas",0.000779
"Taylor County,  Wisconsin",0.000609
"Taylor County,  West Virginia",0.000725
"Tazewell County,  Illinois",0.000773
"Tazewell County,  Virginia",0.000733
"Tehama County,  California",0.000767
"Telfair County,  Georgia",0.001097
"Teller County,  Colorado",0.000684
"Tensas Parish County,  Louisiana",0.000763
"Terrebonne Parish County,  Louisiana",0.000808
"Terrell County,  Georgia",0.000878
"Terrell County,  Texas",0.000599
"Terry County,  Texas",0.000815
"Teton County,  Idaho",0.000589
"Teton County,  Montana",0.000666
"Teton County,  Wyoming",0.000556
"Texas County,  Missouri",0.000922
"Texas County,  Oklahoma",0.001172
"Thayer County,  Nebraska",0.000731
"Thomas County,  Georgia",0.000868
"Thomas County,  Kansas",0.00059
"Thomas County,  Nebraska",0.000898
"Throckmorton County,  Texas",0.000851
"Thurston County,  Nebraska",0.000515
"Thurston County,  Washington",0.00063
"Tift County,  Georgia",0.000952
"Tillamook County,  Oregon",0.000693
"Tillman County,  Oklahoma",0.00089
"Tioga County,  New York",0.000608
"Tioga County,  Pennsylvania",0.000652
"Tippah County,  Mississippi",0.001116
"Tippecanoe County,  Indiana",0.00073
"Tipton County,  Indiana",0.000629
"Tipton County,  Tennessee",0.000992
"Tishomingo County,  Mississippi",0.001168
"Titus County,  Texas",0.001039
"Utuado Municipio County,  Puerto Rico",0.000545
"Vega Alta Municipio County,  Puerto Rico",0.000589
"Todd County,  Kentucky",0.000947
"Todd County,  Minnesota",0.000655
"Todd County,  South Dakota",0.000685
"Tolland County,  Connecticut",0.000512
"Tom Green County,  Texas",0.000682
"Tompkins County,  New York",0.000633
"Tooele County,  Utah",0.000668
"Toole County,  Montana",0.000696
"Toombs County,  Georgia",0.001167
"Torrance County,  New Mexico",0.000708
"Towner County,  North Dakota",0.000871
"Towns County,  Georgia",0.000775
"Traill County,  North Dakota",0.000591
"Transylvania County,  North Carolina",0.000759
"Traverse County,  Minnesota",0.000668
"Travis County,  Texas",0.000697
"Treasure County,  Montana",0.000717
"Trego County,  Kansas",0.000585
"Trempealeau County,  Wisconsin",0.000694
"Treutlen County,  Georgia",0.001124
"Trigg County,  Kentucky",0.000888
"Trimble County,  Kentucky",0.000789
"Trinity County,  California",0.000794
"Trinity County,  Texas",0.001019
"Tripp County,  South Dakota",0.000698
"Troup County,  Georgia",0.000876
"Trousdale County,  Tennessee",0.000892
"Vega Baja Municipio County,  Puerto Rico",0.000821
"Trumbull County,  Ohio",0.000835
"Tucker County,  West Virginia",0.000744
"Tulare County,  California",0.000805
"Tulsa County,  Oklahoma",0.000794
"Tunica County,  Mississippi",0.00078
"Tuolumne County,  California",0.000787
"Turner County,  Georgia",0.000981
"Turner County,  South Dakota",0.000736
"Tuscaloosa County,  Alabama",0.001067
"Tuscarawas County,  Ohio",0.000677
"Tuscola County,  Michigan",0.000794
"Twiggs County,  Georgia",0.000953
"Twin Falls County,  Idaho",0.000725
"Tyler County,  Texas",0.000678
"Tyler County,  West Virginia",0.000763
"Tyrrell County,  North Carolina",0.000862
"Uinta County,  Wyoming",0.000614
"Uintah County,  Utah",0.000636
"Ulster County,  New York",0.000552
"Umatilla County,  Oregon",0.000736
"Unicoi County,  Tennessee",0.000748
"Union County,  Arkansas",0.001196
"Union County,  Florida",0.000864
"Union County,  Georgia",0.000832
"Union County,  Iowa",0.00021
"Union County,  Illinois",0.000782
"Union County,  Indiana",0.000849
"Union County,  Kentucky",0.000873
"Union County,  Mississippi",0.001176
"Union County,  North Carolina",0.000766
"Union County,  New Jersey",0.000619
"Union County,  New Mexico",0.000651
"Union County,  Ohio",0.000785
"Union County,  Oregon",0.00069
"Union County,  Pennsylvania",0.000658
"Union County,  South Carolina",0.00097
"Union County,  South Dakota",0.000556
"Union County,  Tennessee",0.000812
"Union Parish County,  Louisiana",0.000897
"Upshur County,  Texas",0.000929
"Upshur County,  West Virginia",0.000922
"Upson County,  Georgia",0.001193
"Upton County,  Texas",0.000834
"Utah County,  Utah",0.000783
"Vieques Municipio County,  Puerto Rico",0.000439
"Uvalde County,  Texas",0.000707
"Val Verde County,  Texas",0.00059
"Valdez-Cordova County,  Alaska",0.00064
"Valencia County,  New Mexico",0.000713
"Valley County,  Idaho",0.000698
"Valley County,  Montana",0.000458
"Valley County,  Nebraska",0.000623
"Van Buren County,  Arkansas",0.000924
"Van Buren County,  Iowa",0.000811
"Van Buren County,  Michigan",0.000772
"Van Buren County,  Tennessee",0.000915
"Van Wert County,  Ohio",0.000695
"Van Zandt County,  Texas",0.000734
"Vance County,  North Carolina",0.000825
"Vanderburgh County,  Indiana",0.000704
"Villalba Municipio County,  Puerto Rico",0.000716
"Yabucoa Municipio County,  Puerto Rico",0.000458
"Venango County,  Pennsylvania",0.000764
"Ventura County,  California",0.000667
"Vermilion County,  Illinois",0.000836
"Vermilion Parish County,  Louisiana",0.000925
"Vermillion County,  Indiana",0.00134
"Vernon County,  Missouri",0.000979
"Vernon County,  Wisconsin",0.000731
"Vernon Parish County,  Louisiana",0.000999
"Victoria County,  Texas",0.000858
"Yauco Municipio County,  Puerto Rico",0.000609
"Vigo County,  Indiana",0.000741
"Vilas County,  Wisconsin",0.000621
"Saint Croix (County Equivalent) County,  Virgin Islands",0
"Vinton County,  Ohio",0.000932
"Virginia Beach City County,  Virginia",0.000716
"Volusia County,  Florida",0.000848
"Wabash County,  Illinois",0.000651
"Wabash County,  Indiana",0.000797
"Wabasha County,  Minnesota",0.000654
"Wabaunsee County,  Kansas",0.000846
"Wade Hampton County,  Alaska",0.000994
"Wadena County,  Minnesota",0.000689
"Wagoner County,  Oklahoma",0.000738
"Wahkiakum County,  Washington",0.0008
"Wake County,  North Carolina",0.000735
"Wakulla County,  Florida",0.000704
"Waldo County,  Maine",0.000694
"Walker County,  Alabama",0.001033
"Walker County,  Georgia",0.000959
"Walker County,  Texas",0.000842
"Walla Walla County,  Washington",0.000664
"Wallace County,  Kansas",0.000627
"Waller County,  Texas",0.000758
"Wallowa County,  Oregon",0.000723
"Walsh County,  North Dakota",0.000825
"Walthall County,  Mississippi",0.000989
"Walton County,  Florida",0.000598
"Walton County,  Georgia",0.000781
"Walworth County,  South Dakota",0.000562
"Walworth County,  Wisconsin",0.000638
"Wapello County,  Iowa",0.000792
"Ward County,  North Dakota",0.000608
"Ward County,  Texas",0.000832
"Ware County,  Georgia",0.000908
"Warren County,  Georgia",0.000859
"Warren County,  Iowa",0.000625
