Year,Area,CancerType,AgeAdjustedRate,lci,uci,CaseCount,Population
2016,Vermont,Leukemias,9,7,11.5,74,623354
2016,Arizona,Leukemias,9.9,9.2,10.7,789,6908642
2016,Hawaii,Leukemias,10.3,8.8,12.1,175,1428683
2016,Alaska,Leukemias,10.8,8.3,13.7,74,741522
2016,Mississippi,Leukemias,10.8,9.7,12,352,2985415
2016,Nevada,Leukemias,11.5,10.3,12.8,370,2939254
2016,Ohio,Leukemias,11.6,11,12.2,1596,11622554
2016,South Carolina,Leukemias,11.4,10.5,12.3,673,4959822
2016,Virginia,Leukemias,11,10.3,11.7,1009,8414380
2016,Alabama,Leukemias,12.3,11.4,13.3,690,4860545
2016,California,Leukemias,11.8,11.5,12.1,4850,39296476
2016,Delaware,Leukemias,12.3,10.4,14.6,148,952698
2016,Illinois,Leukemias,12.6,12,13.2,1801,12835726
2016,Maryland,Leukemias,12.3,11.5,13.2,822,6024752
2016,Tennessee,Leukemias,12.1,11.3,12.9,913,6649404
2016,Wyoming,Leukemias,12.2,9.7,15.2,85,584910
2016,Arkansas,Leukemias,14,12.8,15.4,492,2988231
2016,Colorado,Leukemias,12.8,11.8,13.7,736,5530105
2016,Connecticut,Leukemias,13.3,12.2,14.5,581,3587685
2016,Florida,Leukemias,13.4,12.9,13.8,3620,20656589
2016,Georgia,Leukemias,13.9,13.2,14.6,1462,10313620
2016,Indiana,Leukemias,13.2,12.3,14.1,972,6634007
2016,Kansas,Leukemias,13.4,12.2,14.8,441,2907731
2016,Maine,Leukemias,13.7,12,15.7,254,1330232
2016,Michigan,Leukemias,13.1,12.4,13.7,1543,9933445
2016,Missouri,Leukemias,13.8,12.9,14.7,985,6091176
2016,New Hampshire,Leukemias,13.4,11.6,15.4,219,1335015
2016,New Mexico,Leukemias,12.9,11.4,14.5,305,2085432
2016,Oklahoma,Leukemias,13.8,12.7,14.9,604,3921207
2016,Oregon,Leukemias,12.7,11.7,13.8,622,4085989
2016,Texas,Leukemias,12.9,12.5,13.4,3493,27904862
2016,Utah,Leukemias,13.6,12.2,15,370,3044321
2016,Idaho,Leukemias,14.7,13,16.6,271,1680026
2016,Iowa,Leukemias,17,15.7,18.4,639,3130869
2016,Kentucky,Leukemias,15.4,14.3,16.5,781,4436113
2016,Louisiana,Leukemias,14.4,13.3,15.5,738,4686157
2016,Minnesota,Leukemias,15.9,14.9,16.9,1010,5525050
2016,Montana,Leukemias,15,12.9,17.4,199,1038656
2016,Nebraska,Leukemias,14.2,12.6,16,306,1907603
2016,New Jersey,Leukemias,15,14.3,15.8,1560,8978416
2016,New York,Leukemias,16.3,15.8,16.9,3813,19836286
2016,North Carolina,Leukemias,14.4,13.7,15.2,1667,10156689
2016,North Dakota,Leukemias,14.5,11.9,17.4,121,755548
2016,Pennsylvania,Leukemias,14.7,14.1,15.3,2370,12787085
2016,Rhode Island,Leukemias,15.1,12.9,17.5,190,1057566
2016,South Dakota,Leukemias,16.9,14.3,19.7,167,861542
2016,Washington,Leukemias,14.4,13.6,15.3,1173,7280934
2016,West Virginia,Leukemias,14.8,13.2,16.5,346,1828637
2016,Wisconsin,Leukemias,15.7,14.7,16.7,1091,5772917
