Year,Area,CancerType,AgeAdjustedRate,lci,uci,CaseCount,Population
2013,Florida,Melanomas of the Skin,23.9,23.3,24.6,6182,19584927
2013,Georgia,Melanomas of the Skin,25.2,24.2,26.2,2531,9981773
2013,Idaho,Melanomas of the Skin,26.4,24,29.1,451,1610187
2013,Iowa,Melanomas of the Skin,26.8,25.1,28.7,917,3089876
2013,Kansas,Melanomas of the Skin,24,22.3,25.9,752,2892900
2013,Kentucky,Melanomas of the Skin,24.6,23.2,26.1,1219,4399121
2013,Maine,Melanomas of the Skin,24.7,22.3,27.3,423,1327975
2013,Maryland,Melanomas of the Skin,22.6,21.4,23.8,1468,5932654
2013,Minnesota,Melanomas of the Skin,29.6,28.2,31.1,1769,5416074
2013,Montana,Melanomas of the Skin,26.4,23.5,29.5,324,1011921
2013,Nebraska,Melanomas of the Skin,23.7,21.6,26,474,1867414
2013,New Hampshire,Melanomas of the Skin,27.7,25.1,30.5,449,1322622
2013,New Jersey,Melanomas of the Skin,22.6,21.6,23.5,2294,8913735
2013,North Carolina,Melanomas of the Skin,25,24,26,2724,9849812
2013,North Dakota,Melanomas of the Skin,23.5,20.1,27.3,186,722908
2013,Oregon,Melanomas of the Skin,29,27.4,30.7,1326,3919664
2013,Pennsylvania,Melanomas of the Skin,24.9,24.1,25.7,3816,12778450
2013,Rhode Island,Melanomas of the Skin,23.5,20.8,26.4,302,1052784
2013,South Carolina,Melanomas of the Skin,23.2,21.9,24.5,1268,4765862
2013,South Dakota,Melanomas of the Skin,21.5,18.6,24.9,202,842513
2013,Utah,Melanomas of the Skin,38,35.5,40.6,928,2899961
2013,Vermont,Melanomas of the Skin,33.3,29.2,37.8,261,626044
2013,Washington,Melanomas of the Skin,25.9,24.7,27,1973,6963410
2013,Wisconsin,Melanomas of the Skin,22.5,21.3,23.7,1479,5736673
2014,District of Columbia,Melanomas of the Skin,10,7.7,12.8,67,660797
2014,Texas,Melanomas of the Skin,12.9,12.5,13.4,3378,26954436
2014,Alaska,Melanomas of the Skin,16.4,13.3,20,108,736759
2014,Louisiana,Melanomas of the Skin,17.3,16.2,18.6,866,4648797
2014,Nevada,Melanomas of the Skin,15.7,14.3,17.2,485,2831730
2014,New Mexico,Melanomas of the Skin,14.8,13.2,16.4,361,2083207
2014,Alabama,Melanomas of the Skin,19.3,18.1,20.5,1056,4840037
2014,Arkansas,Melanomas of the Skin,20.5,19,22.1,703,2964800
2014,Hawaii,Melanomas of the Skin,20.2,18.1,22.5,348,1417710
2014,Illinois,Melanomas of the Skin,18.8,18.1,19.6,2694,12882438
2014,Massachusetts,Melanomas of the Skin,18.6,17.7,19.6,1476,6757925
2014,Michigan,Melanomas of the Skin,19.2,18.3,20,2192,9914675
2014,Mississippi,Melanomas of the Skin,17.5,16,19,565,2988578
2014,Missouri,Melanomas of the Skin,19.5,18.5,20.6,1357,6058014
2014,New York,Melanomas of the Skin,18.4,17.9,19,4160,19773580
2014,Tennessee,Melanomas of the Skin,19.3,18.3,20.4,1447,6540007
2014,Virginia,Melanomas of the Skin,20,19.1,21,1843,8316902
2014,West Virginia,Melanomas of the Skin,20.2,18.3,22.3,452,1847624
2014,Arizona,Melanomas of the Skin,21.8,20.7,22.9,1690,6706435
2014,California,Melanomas of the Skin,23.3,22.8,23.7,9495,38701278
2014,Colorado,Melanomas of the Skin,22.4,21.1,23.7,1261,5342311
2014,Connecticut,Melanomas of the Skin,21.8,20.4,23.3,940,3600188
2014,Delaware,Melanomas of the Skin,29.7,26.6,33.2,343,934805
2014,Florida,Melanomas of the Skin,24.6,23.9,25.2,6485,19897747
2014,Georgia,Melanomas of the Skin,27.9,26.9,29,2886,10083850
2014,Idaho,Melanomas of the Skin,27.3,24.8,29.9,482,1630391
2014,Indiana,Melanomas of the Skin,21.2,20.1,22.3,1542,6593182
2014,Iowa,Melanomas of the Skin,25.3,23.7,27.1,904,3105563
2014,Kansas,Melanomas of the Skin,25.4,23.6,27.2,799,2899553
2014,Kentucky,Melanomas of the Skin,27.7,26.2,29.3,1360,4410415
2014,Maine,Melanomas of the Skin,25.1,22.7,27.7,444,1328903
2014,Maryland,Melanomas of the Skin,21.8,20.7,23,1444,5970245
2014,Minnesota,Melanomas of the Skin,29.5,28.1,31,1793,5452649
2014,Montana,Melanomas of the Skin,27.3,24.3,30.5,337,1019931
2014,Nebraska,Melanomas of the Skin,23.6,21.5,25.9,488,1880920
2014,New Hampshire,Melanomas of the Skin,33.5,30.6,36.5,548,1328684
2014,New Jersey,Melanomas of the Skin,21.9,21,22.9,2301,8943010
2014,North Carolina,Melanomas of the Skin,25.6,24.6,26.6,2858,9941160
2014,North Dakota,Melanomas of the Skin,21.5,18.3,25.1,167,738658
2014,Ohio,Melanomas of the Skin,23.3,22.5,24.2,3141,11593741
2014,Oklahoma,Melanomas of the Skin,22.6,21.1,24.1,954,3875008
2014,Oregon,Melanomas of the Skin,28.7,27.1,30.3,1334,3960673
2014,Pennsylvania,Melanomas of the Skin,26,25.1,26.8,4046,12790341
2014,Rhode Island,Melanomas of the Skin,27.2,24.3,30.4,343,1054782
2014,South Carolina,Melanomas of the Skin,23,21.7,24.3,1292,4824758
2014,South Dakota,Melanomas of the Skin,26.5,23.1,30.2,243,849455
2014,Utah,Melanomas of the Skin,42.7,40.1,45.4,1076,2938671
2014,Vermont,Melanomas of the Skin,36.6,32.4,41.3,295,625665
2014,Washington,Melanomas of the Skin,26.2,25.1,27.4,2043,7046931
2014,Wisconsin,Melanomas of the Skin,24.6,23.4,25.8,1631,5751272
2014,Wyoming,Melanomas of the Skin,26.6,22.6,31,171,583334
2015,District of Columbia,Melanomas of the Skin,10.2,7.9,13,70,672736
2015,Nevada,Melanomas of the Skin,12.4,11.2,13.8,397,2883057
2015,Alaska,Melanomas of the Skin,13.2,10.4,16.5,88,737979
2015,Texas,Melanomas of the Skin,13.2,12.8,13.6,3516,27454880
2015,Mississippi,Melanomas of the Skin,15.9,14.6,17.4,526,2985297
2015,New Mexico,Melanomas of the Skin,16.4,14.8,18.2,409,2082264
2015,Connecticut,Melanomas of the Skin,20.4,19,21.8,882,3593862
2015,Illinois,Melanomas of the Skin,20.6,19.8,21.3,2924,12862051
2015,Louisiana,Melanomas of the Skin,18.9,17.7,20.2,963,4671211
2015,Michigan,Melanomas of the Skin,20.5,19.6,21.3,2354,9918170
2015,Missouri,Melanomas of the Skin,20.2,19.1,21.3,1421,6072640
2015,New York,Melanomas of the Skin,17.8,17.2,18.3,4108,19819347
2015,Virginia,Melanomas of the Skin,18.9,18,19.8,1746,8366767
2015,Alabama,Melanomas of the Skin,22.5,21.3,23.8,1266,4850858
2015,Arizona,Melanomas of the Skin,23.6,22.5,24.7,1883,6802262
2015,Arkansas,Melanomas of the Skin,22.6,21,24.3,781,2975626
2015,California,Melanomas of the Skin,23.1,22.6,23.6,9637,39032444
2015,Colorado,Melanomas of the Skin,22.2,21,23.5,1296,5440445
2015,Delaware,Melanomas of the Skin,29.7,26.5,33.1,348,944107
2015,Florida,Melanomas of the Skin,25.2,24.6,25.8,6883,20268567
2015,Georgia,Melanomas of the Skin,27.4,26.4,28.5,2904,10199533
2015,Hawaii,Melanomas of the Skin,23,20.7,25.4,399,1426320
2015,Idaho,Melanomas of the Skin,28.5,26,31.2,505,1649324
2015,Indiana,Melanomas of the Skin,22.6,21.5,23.8,1669,6610596
2015,Iowa,Melanomas of the Skin,26.8,25.1,28.6,962,3118473
2015,Kansas,Melanomas of the Skin,26.9,25,28.8,857,2905789
2015,Kentucky,Melanomas of the Skin,27.7,26.2,29.2,1392,4422057
2015,Maine,Melanomas of the Skin,28.2,25.7,31,487,1327787
2015,Maryland,Melanomas of the Skin,25.5,24.3,26.8,1715,6000561
2015,Massachusetts,Melanomas of the Skin,21.8,20.8,22.9,1750,6794002
2015,Minnesota,Melanomas of the Skin,32,30.6,33.5,1967,5483238
2015,Montana,Melanomas of the Skin,26.1,23.2,29.2,327,1028317
2015,Nebraska,Melanomas of the Skin,25.8,23.6,28.2,526,1893564
2015,New Hampshire,Melanomas of the Skin,32.4,29.5,35.4,523,1330134
2015,New Jersey,Melanomas of the Skin,22.4,21.4,23.3,2375,8960001
2015,North Carolina,Melanomas of the Skin,27.3,26.4,28.3,3134,10041769
2015,North Dakota,Melanomas of the Skin,26,22.4,30,202,754859
2015,Ohio,Melanomas of the Skin,25.5,24.6,26.4,3450,11606027
2015,Oklahoma,Melanomas of the Skin,22.1,20.6,23.6,947,3904353
2015,Oregon,Melanomas of the Skin,26.2,24.7,27.7,1272,4016537
2015,Pennsylvania,Melanomas of the Skin,25.8,25,26.6,4043,12791124
2015,Rhode Island,Melanomas of the Skin,23.7,21,26.6,306,1055916
2015,South Carolina,Melanomas of the Skin,23.4,22.1,24.7,1345,4892423
2015,South Dakota,Melanomas of the Skin,25,21.8,28.6,234,854036
2015,Tennessee,Melanomas of the Skin,22.3,21.2,23.4,1692,6590726
2015,Utah,Melanomas of the Skin,41,38.5,43.6,1064,2984917
2015,Vermont,Melanomas of the Skin,36.5,32.2,41.2,293,624455
2015,Washington,Melanomas of the Skin,26.4,25.2,27.5,2114,7152818
2015,West Virginia,Melanomas of the Skin,21.1,19.2,23.1,481,1839767
2015,Wisconsin,Melanomas of the Skin,24.3,23.1,25.6,1635,5759744
2015,Wyoming,Melanomas of the Skin,23,19.4,27.1,153,586102
2016,District of Columbia,Melanomas of the Skin,9.7,7.4,12.4,67,684336
2016,Texas,Melanomas of the Skin,12.6,12.2,13,3453,27904862
2016,Alaska,Melanomas of the Skin,14.5,11.6,17.9,99,741522
2016,Louisiana,Melanomas of the Skin,16.3,15.2,17.5,834,4686157
2016,New Mexico,Melanomas of the Skin,15.7,14.1,17.4,396,2085432
2016,Connecticut,Melanomas of the Skin,20.5,19.2,21.9,913,3587685
2016,Michigan,Melanomas of the Skin,20.2,19.3,21,2391,9933445
2016,Mississippi,Melanomas of the Skin,17.7,16.2,19.2,593,2985415
2016,Missouri,Melanomas of the Skin,18.6,17.5,19.6,1308,6091176
2016,Nevada,Melanomas of the Skin,18.2,16.7,19.7,607,2939254
2016,New Jersey,Melanomas of the Skin,20.7,19.9,21.6,2219,8978416
2016,New York,Melanomas of the Skin,17.7,17.1,18.2,4126,19836286
2016,Tennessee,Melanomas of the Skin,19,18.1,20.1,1484,6649404
2016,Virginia,Melanomas of the Skin,19.2,18.4,20.2,1836,8414380
2016,Wyoming,Melanomas of the Skin,19.8,16.5,23.6,136,584910
2016,Alabama,Melanomas of the Skin,24.4,23.1,25.8,1381,4860545
2016,Arizona,Melanomas of the Skin,25.3,24.2,26.5,2074,6908642
2016,Arkansas,Melanomas of the Skin,22.2,20.6,23.8,765,2988231
2016,California,Melanomas of the Skin,22.4,21.9,22.8,9535,39296476
2016,Colorado,Melanomas of the Skin,21.5,20.3,22.7,1274,5530105
2016,Delaware,Melanomas of the Skin,29.4,26.3,32.7,360,952698
2016,Florida,Melanomas of the Skin,24,23.4,24.6,6722,20656589
2016,Georgia,Melanomas of the Skin,25.8,24.9,26.8,2819,10313620
2016,Hawaii,Melanomas of the Skin,25.9,23.5,28.5,447,1428683
2016,Idaho,Melanomas of the Skin,29.8,27.3,32.5,544,1680026
2016,Illinois,Melanomas of the Skin,22.1,21.3,22.9,3212,12835726
2016,Indiana,Melanomas of the Skin,21,20,22.1,1556,6634007
2016,Iowa,Melanomas of the Skin,28.2,26.4,30,1009,3130869
2016,Kansas,Melanomas of the Skin,27.5,25.6,29.4,879,2907731
2016,Kentucky,Melanomas of the Skin,28.7,27.2,30.3,1463,4436113
2016,Maine,Melanomas of the Skin,27.7,25.1,30.4,491,1330232
2016,Maryland,Melanomas of the Skin,24.1,22.9,25.3,1648,6024752
2016,Massachusetts,Melanomas of the Skin,24.5,23.4,25.7,2001,6823721
2016,Minnesota,Melanomas of the Skin,31.1,29.7,32.5,1937,5525050
2016,Montana,Melanomas of the Skin,27.4,24.4,30.6,344,1038656
2016,Nebraska,Melanomas of the Skin,28.4,26.1,30.9,586,1907603
2016,New Hampshire,Melanomas of the Skin,30.9,28.2,33.8,533,1335015
2016,North Carolina,Melanomas of the Skin,26.2,25.2,27.2,3042,10156689
2016,North Dakota,Melanomas of the Skin,22.4,19.2,26.1,182,755548
2016,Ohio,Melanomas of the Skin,26.2,25.3,27.1,3577,11622554
2016,Oklahoma,Melanomas of the Skin,25.1,23.6,26.7,1094,3921207
2016,Oregon,Melanomas of the Skin,24.3,22.9,25.8,1184,4085989
2016,Pennsylvania,Melanomas of the Skin,23.1,22.4,23.9,3685,12787085
2016,Rhode Island,Melanomas of the Skin,21.7,19.1,24.6,279,1057566
2016,South Carolina,Melanomas of the Skin,24.2,22.9,25.5,1451,4959822
2016,South Dakota,Melanomas of the Skin,24.1,20.9,27.6,230,861542
2016,Utah,Melanomas of the Skin,41.2,38.8,43.8,1107,3044321
2016,Vermont,Melanomas of the Skin,41.1,36.6,46.1,330,623354
2016,Washington,Melanomas of the Skin,25.5,24.3,26.6,2088,7280934
2016,West Virginia,Melanomas of the Skin,22.1,20.1,24.1,518,1828637
2016,Wisconsin,Melanomas of the Skin,24.4,23.2,25.6,1667,5772917
